II,I,PUCK,"By fountain clear, or spangled starlight sheen,"
II,I,PUCK,"But, they do square, that all their elves for fear"
II,I,PUCK,"Creep into acorn-cups and hide them there."
II,I,Fairy,"Either I mistake your shape and making quite,"
II,I,Fairy,"Or else you are that shrewd and knavish sprite"
II,I,Fairy,"Call'd Robin Goodfellow: are not you he"
II,I,Fairy,"That frights the maidens of the villagery;"
II,I,Fairy,"Skim milk, and sometimes labour in the quern"
II,I,Fairy,"And bootless make the breathless housewife churn;"
II,I,Fairy,"And sometime make the drink to bear no barm;"
II,I,Fairy,"Mislead night-wanderers, laughing at their harm?"
II,I,Fairy,"Those that Hobgoblin call you and sweet Puck,"
II,I,Fairy,"You do their work, and they shall have good luck:"
II,I,Fairy,"Are not you he?"
II,I,PUCK,"Thou speak'st aright;"
II,I,PUCK,"I am that merry wanderer of the night."
II,I,PUCK,"I jest to Oberon and make him smile"
II,I,PUCK,"When I a fat and bean-fed horse beguile,"
II,I,PUCK,"Neighing in likeness of a filly foal:"
II,I,PUCK,"And sometime lurk I in a gossip's bowl,"
II,I,PUCK,"In very likeness of a roasted crab,"
II,I,PUCK,"And when she drinks, against her lips I bob"
II,I,PUCK,"And on her wither'd dewlap pour the ale."
II,I,PUCK,"The wisest aunt, telling the saddest tale,"
II,I,PUCK,"Sometime for three-foot stool mistaketh me;"
II,I,PUCK,"Then slip I from her bum, down topples she,"
II,I,PUCK,"And 'tailor' cries, and falls into a cough;"
II,I,PUCK,"And then the whole quire hold their hips and laugh,"
II,I,PUCK,"And waxen in their mirth and neeze and swear"
II,I,PUCK,"A merrier hour was never wasted there."
II,I,PUCK,"But, room, fairy! here comes Oberon."
II,I,Fairy,"And here my mistress. Would that he were gone!"
II,I,OBERON,"Ill met by moonlight, proud Titania."
II,I,TITANIA,"What, jealous Oberon! Fairies, skip hence:"
II,I,TITANIA,"I have forsworn his bed and company."
II,I,OBERON,"Tarry, rash wanton: am not I thy lord?"
II,I,TITANIA,"Then I must be thy lady: but I know"
II,I,TITANIA,"When thou hast stolen away from fairy land,"
II,I,TITANIA,"And in the shape of Corin sat all day,"
II,I,TITANIA,"Playing on pipes of corn and versing love"
II,I,TITANIA,"To amorous Phillida. Why art thou here,"
II,I,TITANIA,"Come from the farthest Steppe of India?"
II,I,TITANIA,"But that, forsooth, the bouncing Amazon,"
II,I,TITANIA,"Your buskin'd mistress and your warrior love,"
II,I,TITANIA,"To Theseus must be wedded, and you come"
II,I,TITANIA,"To give their bed joy and prosperity."
II,I,OBERON,"How canst thou thus for shame, Titania,"
II,I,OBERON,"Glance at my credit with Hippolyta,"
II,I,OBERON,"Knowing I know thy love to Theseus?"
II,I,OBERON,"Didst thou not lead him through the glimmering night"
II,I,OBERON,"From Perigenia, whom he ravished?"
II,I,OBERON,"And make him with fair AEgle break his faith,"
II,I,OBERON,"With Ariadne and Antiopa?"
