II,IV,VALENTINE,"Not for the world: why, man, she is mine own,"
II,IV,VALENTINE,"And I as rich in having such a jewel"
II,IV,VALENTINE,"As twenty seas, if all their sand were pearl,"
II,IV,VALENTINE,"The water nectar and the rocks pure gold."
II,IV,VALENTINE,"Forgive me that I do not dream on thee,"
II,IV,VALENTINE,"Because thou see'st me dote upon my love."
II,IV,VALENTINE,"My foolish rival, that her father likes"
II,IV,VALENTINE,"Only for his possessions are so huge,"
II,IV,VALENTINE,"Is gone with her along, and I must after,"
II,IV,VALENTINE,"For love, thou know'st, is full of jealousy."
II,IV,PROTEUS,"But she loves you?"
II,IV,VALENTINE,"Ay, and we are betroth'd: nay, more, our,"
II,IV,VALENTINE,"marriage-hour,"
II,IV,VALENTINE,"With all the cunning manner of our flight,"
II,IV,VALENTINE,"Determined of; how I must climb her window,"
II,IV,VALENTINE,"The ladder made of cords, and all the means"
II,IV,VALENTINE,"Plotted and 'greed on for my happiness."
II,IV,VALENTINE,"Good Proteus, go with me to my chamber,"
II,IV,VALENTINE,"In these affairs to aid me with thy counsel."
II,IV,PROTEUS,"Go on before; I shall inquire you forth:"
II,IV,PROTEUS,"I must unto the road, to disembark"
II,IV,PROTEUS,"Some necessaries that I needs must use,"
II,IV,PROTEUS,"And then I'll presently attend you."
II,IV,VALENTINE,"Will you make haste?"
II,IV,PROTEUS,"I will."
II,IV,PROTEUS,"Even as one heat another heat expels,"
II,IV,PROTEUS,"Or as one nail by strength drives out another,"
II,IV,PROTEUS,"So the remembrance of my former love"
II,IV,PROTEUS,"Is by a newer object quite forgotten."
II,IV,PROTEUS,"Is it mine, or Valentine's praise,"
II,IV,PROTEUS,"Her true perfection, or my false transgression,"
II,IV,PROTEUS,"That makes me reasonless to reason thus?"
II,IV,PROTEUS,"She is fair; and so is Julia that I love--"
II,IV,PROTEUS,"That I did love, for now my love is thaw'd;"
II,IV,PROTEUS,"Which, like a waxen image, 'gainst a fire,"
II,IV,PROTEUS,"Bears no impression of the thing it was."
II,IV,PROTEUS,"Methinks my zeal to Valentine is cold,"
II,IV,PROTEUS,"And that I love him not as I was wont."
II,IV,PROTEUS,"O, but I love his lady too too much,"
II,IV,PROTEUS,"And that's the reason I love him so little."
II,IV,PROTEUS,"How shall I dote on her with more advice,"
II,IV,PROTEUS,"That thus without advice begin to love her!"
II,IV,PROTEUS,"'Tis but her picture I have yet beheld,"
II,IV,PROTEUS,"And that hath dazzled my reason's light;"
II,IV,PROTEUS,"But when I look on her perfections,"
II,IV,PROTEUS,"There is no reason but I shall be blind."
II,IV,PROTEUS,"If I can cheque my erring love, I will;"
II,IV,PROTEUS,"If not, to compass her I'll use my skill."
II,V,SPEED,"Launce! by mine honesty, welcome to Milan!"
II,V,LAUNCE,"Forswear not thyself, sweet youth, for I am not"
II,V,LAUNCE,"welcome. I reckon this always, that a man is never"
II,V,LAUNCE,"undone till he be hanged, nor never welcome to a"
II,V,LAUNCE,"place till some certain shot be paid and the hostess"
II,V,LAUNCE,"say 'Welcome!'"
II,V,SPEED,"Come on, you madcap, I'll to the alehouse with you"
II,V,SPEED,"presently; where, for one shot of five pence, thou"
II,V,SPEED,"shalt have five thousand welcomes. But, sirrah, how"
II,V,SPEED,"did thy master part with Madam Julia?"
II,V,LAUNCE,"Marry, after they closed in earnest, they parted very"
II,V,LAUNCE,"fairly in jest."
II,V,SPEED,"But shall she marry him?"
II,V,LAUNCE,"No."
II,V,SPEED,"How then? shall he marry her?"
II,V,LAUNCE,"No, neither."
II,V,SPEED,"What, are they broken?"
II,V,LAUNCE,"No, they are both as whole as a fish."
II,V,SPEED,"Why, then, how stands the matter with them?"
II,V,LAUNCE,"Marry, thus: when it stands well with him, it"
II,V,LAUNCE,"stands well with her."
II,V,SPEED,"What an ass art thou! I understand thee not."
II,V,LAUNCE,"What a block art thou, that thou canst not! My"
II,V,LAUNCE,"staff understands me."
II,V,SPEED,"What thou sayest?"
II,V,LAUNCE,"Ay, and what I do too: look thee, I'll but lean,"
II,V,LAUNCE,"and my staff understands me."
II,V,SPEED,"It stands under thee, indeed."
II,V,LAUNCE,"Why, stand-under and under-stand is all one."
II,V,SPEED,"But tell me true, will't be a match?"
II,V,LAUNCE,"Ask my dog: if he say ay, it will! if he say no,"
II,V,LAUNCE,"it will; if he shake his tail and say nothing, it will."
II,V,SPEED,"The conclusion is then that it will."
II,V,LAUNCE,"Thou shalt never get such a secret from me but by a parable."
II,V,SPEED,"'Tis well that I get it so. But, Launce, how sayest"
II,V,SPEED,"thou, that my master is become a notable lover?"
II,V,LAUNCE,"I never knew him otherwise."
II,V,SPEED,"Than how?"
II,V,LAUNCE,"A notable lubber, as thou reportest him to be."
II,V,SPEED,"Why, thou whoreson ass, thou mistakest me."
II,V,LAUNCE,"Why, fool, I meant not thee; I meant thy master."
II,V,SPEED,"I tell thee, my master is become a hot lover."
II,V,LAUNCE,"Why, I tell thee, I care not though he burn himself"
II,V,LAUNCE,"in love. If thou wilt, go with me to the alehouse;"
II,V,LAUNCE,"if not, thou art an Hebrew, a Jew, and not worth the"
II,V,LAUNCE,"name of a Christian."
II,V,SPEED,"Why?"
